,raceId,driverId,lap,position,positionOrder,raceKey,delta_mean,delta_median,Max,Min,Safety,Red_flag,Safety_min,Red_flag_min
10913,1061,817,24,8,5,202110,7.165631578947796,-2.712999999999738,75.31371504518847,-84.79783040935672,,,,
10914,1061,817,25,7,5,202110,9.686000000000604,-2.4109999999991487,75.31371504518847,-84.79783040935672,,,,
10915,1061,817,26,7,5,202110,11.084421052632024,-2.144999999999527,75.31371504518847,-84.79783040935672,,,,
10916,1061,817,27,7,5,202110,11.19289473684239,-2.144999999999527,75.31371504518847,-84.79783040935672,,,,
10917,1061,817,28,7,5,202110,12.490263157895242,-2.3029999999998836,75.31371504518847,-84.79783040935672,,,,
10918,1061,817,29,5,5,202110,15.256631578948145,-1.7869999999993524,75.31371504518847,-84.79783040935672,,,,
10919,1061,817,30,5,5,202110,16.637315789474087,-1.2399999999997817,75.31371504518847,-84.79783040935672,,,,
10920,1061,817,31,5,5,202110,18.68984210526378,-0.09499999999934516,75.31371504518847,-84.79783040935672,,,,
10921,1061,817,32,5,5,202110,19.27305263157905,0.5100000000002183,75.31371504518847,-84.79783040935672,,,,
10922,1061,817,33,5,5,202110,19.81526315789506,1.2150000000001455,75.31371504518847,-84.79783040935672,,,,
10923,1061,817,34,5,5,202110,20.220736842105907,1.8580000000001746,75.31371504518847,-84.79783040935672,,,,
10924,1061,817,35,5,5,202110,20.766421052632722,2.741000000000895,75.31371504518847,-84.79783040935672,,,,
10925,1061,817,36,5,5,202110,21.092789473684206,3.3410000000003492,75.31371504518847,-84.79783040935672,,,,
10926,1061,817,37,5,5,202110,21.40926315789602,4.001000000001113,75.31371504518847,-84.79783040935672,,,,
10927,1061,817,38,5,5,202110,21.5937368421055,4.247000000000298,75.31371504518847,-84.79783040935672,,,,
10928,1061,817,39,5,5,202110,22.910473684210956,4.9350000000004,75.31371504518847,-84.79783040935672,,,,
10929,1061,817,40,5,5,202110,23.797947368421774,5.605000000000473,75.31371504518847,-84.79783040935672,,,,
10930,1061,817,41,5,5,202110,24.378669590643767,6.310500000000502,75.31371504518847,-84.79783040935672,,,,
10931,1061,817,42,5,5,202110,24.94322514619944,7.16150000000016,75.31371504518847,-84.79783040935672,,,,
10932,1061,817,43,5,5,202110,25.470891812866284,7.813500000001113,75.31371504518847,-84.79783040935672,,,,
10933,1061,817,44,5,5,202110,25.775558479532265,8.368999999999687,75.31371504518847,-84.79783040935672,,,,
10934,1061,817,45,5,5,202110,26.15583625731051,8.887000000000626,75.31371504518847,-84.79783040935672,,,,
10935,1061,817,46,5,5,202110,27.20278070175482,9.680500000000393,75.31371504518847,-84.79783040935672,,,,
10936,1061,817,47,5,5,202110,28.658669590643512,10.061000000000604,75.31371504518847,-84.79783040935672,,,,
10937,1061,817,48,5,5,202110,28.824780701754207,10.079499999999825,75.31371504518847,-84.79783040935672,,,,
10938,1061,817,49,5,5,202110,30.60911403508817,10.557999999999993,75.31371504518847,-84.79783040935672,,,,
10939,1061,817,50,5,5,202110,31.02844736842144,11.135000000000218,75.31371504518847,-84.79783040935672,,,,
10940,1061,817,51,5,5,202110,32.01016959064327,12.316499999999905,75.31371504518847,-84.79783040935672,,,,
10941,1061,817,52,5,5,202110,32.68971504518959,13.237500000000182,75.31371504518847,-84.79783040935672,,,,
10942,1061,20,1,6,19,202110,6.054157894736846,6.11699999999999,75.31371504518847,-84.79783040935672,,,,
10943,1061,20,2,6,19,202110,9.161421052631624,8.752999999999986,75.31371504518847,-84.79783040935672,,75.31371504518847,,-84.79783040935672
10944,1061,20,3,6,19,202110,15.935631578947323,15.10399999999936,75.31371504518847,-84.79783040935672,,,,
10945,1061,20,4,19,19,202110,-11.400526315789648,-11.270000000000437,75.31371504518847,-84.79783040935672,,,,
10946,1061,20,5,19,19,202110,-11.054789473684195,-10.916000000000167,75.31371504518847,-84.79783040935672,,,,
10947,1061,20,6,19,19,202110,-10.8683157894734,-10.853999999999814,75.31371504518847,-84.79783040935672,,,,
10948,1061,20,7,18,19,202110,-11.192315789473469,-11.130999999999858,75.31371504518847,-84.79783040935672,,,,
10949,1061,20,8,17,19,202110,-11.318473684210858,-11.131000000000313,75.31371504518847,-84.79783040935672,,,,
10950,1061,20,9,17,19,202110,-11.084315789473749,-10.800000000000182,75.31371504518847,-84.79783040935672,,,,
10951,1061,20,10,17,19,202110,-11.090842105263164,-10.689000000000306,75.31371504518847,-84.79783040935672,,,,
10952,1061,20,11,17,19,202110,-11.252315789473869,-10.700000000000273,75.31371504518847,-84.79783040935672,,,,
10953,1061,20,12,17,19,202110,-11.244105263157962,-10.61200000000008,75.31371504518847,-84.79783040935672,,,,
10954,1061,20,13,17,19,202110,-11.442894736841936,-10.601000000000113,75.31371504518847,-84.79783040935672,,,,
10955,1061,20,14,17,19,202110,-11.50768421052635,-10.563000000000102,75.31371504518847,-84.79783040935672,,,,
10956,1061,20,15,17,19,202110,-12.056473684210687,-10.951000000000477,75.31371504518847,-84.79783040935672,,,,
10957,1061,20,16,17,19,202110,-12.74221052631583,-11.454000000000178,75.31371504518847,-84.79783040935672,,,,
10958,1061,20,17,17,19,202110,-13.11342105263202,-11.571000000000367,75.31371504518847,-84.79783040935672,,,,
10959,1061,20,18,17,19,202110,-13.25905263157938,-11.781000000000404,75.31371504518847,-84.79783040935672,,,,
10960,1061,20,19,17,19,202110,-28.957736842105078,-31.54599999999982,75.31371504518847,-84.79783040935672,,,,
10961,1061,20,20,17,19,202110,-27.084263157894384,-31.863000000000284,75.31371504518847,-84.79783040935672,,,,
10962,1061,20,21,17,19,202110,-26.20321052631607,-32.01400000000103,75.31371504518847,-84.79783040935672,,,,
10963,1061,20,22,17,19,202110,-24.921000000000276,-31.73199999999997,75.31371504518847,-84.79783040935672,,,,
10964,1061,20,23,17,19,202110,-23.84610526315737,-31.73199999999997,75.31371504518847,-84.79783040935672,,,,
10965,1061,20,24,17,19,202110,-22.379368421052277,-32.25799999999981,75.31371504518847,-84.79783040935672,,,,
10966,1061,20,25,17,19,202110,-20.652000000000044,-32.748999999999796,75.31371504518847,-84.79783040935672,,,,
10967,1061,20,26,17,19,202110,-20.138578947367932,-33.36799999999948,75.31371504518847,-84.79783040935672,,,,
10968,1061,20,27,17,19,202110,-20.265105263158148,-33.603000000000065,75.31371504518847,-84.79783040935672,,,,
10969,1061,20,28,17,19,202110,-18.940736842105252,-33.73400000000038,75.31371504518847,-84.79783040935672,,,,
10970,1061,20,29,17,19,202110,-16.714368421052313,-33.75799999999981,75.31371504518847,-84.79783040935672,,,,
10971,1061,20,30,17,19,202110,-16.091684210526182,-33.96900000000005,75.31371504518847,-84.79783040935672,,,,
10972,1061,20,31,17,19,202110,-15.209157894736563,-33.99399999999969,75.31371504518847,-84.79783040935672,,,,
10973,1061,20,32,17,19,202110,-15.558947368421286,-34.322000000000116,75.31371504518847,-84.79783040935672,,,,
10974,1061,20,33,17,19,202110,-15.629736842105558,-34.23000000000047,75.31371504518847,-84.79783040935672,,,,
10975,1061,20,34,17,19,202110,-16.176263157894937,-34.53900000000067,75.31371504518847,-84.79783040935672,,,,
10976,1061,20,35,17,19,202110,-16.426578947368398,-34.452000000000226,75.31371504518847,-84.79783040935672,,,,
10977,1061,20,36,17,19,202110,-17.07521052631637,-34.827000000000226,75.31371504518847,-84.79783040935672,,,,
10978,1061,20,37,17,19,202110,-17.724736842104903,-35.13299999999981,75.31371504518847,-84.79783040935672,,,,
10979,1061,20,38,17,19,202110,-17.856263157895228,-35.20300000000043,75.31371504518847,-84.79783040935672,,,,
10980,1061,20,39,17,19,202110,-17.813526315789204,-35.78899999999976,75.31371504518847,-84.79783040935672,,,,
10981,1061,20,40,17,19,202110,-26.110052631578583,-44.302999999999884,75.31371504518847,-84.79783040935672,,,,
10982,1061,4,1,7,7,202110,4.357157894736872,4.420000000000016,75.31371504518847,-84.79783040935672,,,,
10983,1061,4,2,7,7,202110,7.301421052631667,6.893000000000029,75.31371504518847,-84.79783040935672,,75.31371504518847,,-84.79783040935672
10984,1061,4,3,7,7,202110,11.197631578947949,10.365999999999985,75.31371504518847,-84.79783040935672,,,,
10985,1061,4,4,6,7,202110,2.2464736842107413,2.3769999999999527,75.31371504518847,-84.79783040935672,,,,
10986,1061,4,5,7,7,202110,2.2382105263159247,2.3769999999999527,75.31371504518847,-84.79783040935672,,,,
10987,1061,4,6,7,7,202110,2.5306842105264877,2.5450000000000728,75.31371504518847,-84.79783040935672,,,,
10988,1061,4,7,7,7,202110,2.4836842105264623,2.5450000000000728,75.31371504518847,-84.79783040935672,,,,
10989,1061,4,8,7,7,202110,2.4545263157892805,2.6419999999998254,75.31371504518847,-84.79783040935672,,,,
10990,1061,4,9,7,7,202110,2.3576842105267133,2.64200000000028,75.31371504518847,-84.79783040935672,,,,
10991,1061,4,10,7,7,202110,2.5771578947369562,2.9789999999998145,75.31371504518847,-84.79783040935672,,,,
10992,1061,4,11,7,7,202110,2.533684210526644,3.08600000000024,75.31371504518847,-84.79783040935672,,,,
10993,1061,4,12,7,7,202110,2.4698947368419795,3.1019999999998618,75.31371504518847,-84.79783040935672,,,,
10994,1061,4,13,7,7,202110,3.1341052631582897,3.9760000000001128,75.31371504518847,-84.79783040935672,,,,
10995,1061,4,14,7,7,202110,3.7433157894738542,4.688000000000102,75.31371504518847,-84.79783040935672,,,,
10996,1061,4,15,7,7,202110,4.25652631578987,5.36200000000008,75.31371504518847,-84.79783040935672,,,,
10997,1061,4,16,7,7,202110,4.8217894736844755,6.110000000000127,75.31371504518847,-84.79783040935672,,,,
10998,1061,4,17,7,7,202110,5.357578947368438,6.900000000000091,75.31371504518847,-84.79783040935672,,,,
10999,1061,4,18,7,7,202110,5.652947368420882,7.130999999999858,75.31371504518847,-84.79783040935672,,,,
11000,1061,4,19,7,7,202110,10.011263157894973,7.423000000000229,75.31371504518847,-84.79783040935672,,,,
11001,1061,4,20,7,7,202110,12.229736842105922,7.451000000000022,75.31371504518847,-84.79783040935672,,,,
11002,1061,4,21,6,7,202110,13.596789473685021,7.786000000000058,75.31371504518847,-84.79783040935672,,,,
11003,1061,4,22,5,7,202110,14.903000000000247,8.092000000000553,75.31371504518847,-84.79783040935672,,,,
11004,1061,4,23,6,7,202110,14.148894736842522,6.26299999999992,75.31371504518847,-84.79783040935672,,,,
11005,1061,4,24,6,7,202110,15.874631578947628,5.996000000000095,75.31371504518847,-84.79783040935672,,,,
11006,1061,4,25,9,7,202110,-2.4979999999995925,-14.594999999999345,75.31371504518847,-84.79783040935672,,,,
11007,1061,4,26,9,7,202110,-1.6075789473679833,-14.836999999999534,75.31371504518847,-84.79783040935672,,,,
11008,1061,4,27,9,7,202110,-1.4771052631576822,-14.8149999999996,75.31371504518847,-84.79783040935672,,,,
11009,1061,4,28,9,7,202110,-0.36673684210472857,-15.159999999999854,75.31371504518847,-84.79783040935672,,,,
11010,1061,4,29,8,7,202110,1.9806315789473956,-15.063000000000102,75.31371504518847,-84.79783040935672,,,,
11011,1061,4,30,8,7,202110,2.814315789473767,-15.063000000000102,75.31371504518847,-84.79783040935672,,,,
11012,1061,4,31,7,7,202110,3.669842105263342,-15.114999999999782,75.31371504518847,-84.79783040935672,,,,
11013,1061,4,32,7,7,202110,3.4550526315788375,-15.307999999999993,75.31371504518847,-84.79783040935672,,,,
11014,1061,4,33,7,7,202110,3.1982631578948713,-15.402000000000044,75.31371504518847,-84.79783040935672,,,,
11015,1061,4,34,7,7,202110,2.80473684210574,-15.557999999999993,75.31371504518847,-84.79783040935672,,,,
11016,1061,4,35,7,7,202110,2.4604210526322277,-15.5649999999996,75.31371504518847,-84.79783040935672,,,,
11017,1061,4,36,7,7,202110,2.1487894736837916,-15.603000000000065,75.31371504518847,-84.79783040935672,,,,
11018,1061,4,37,7,7,202110,1.7512631578956643,-15.656999999999243,75.31371504518847,-84.79783040935672,,,,
11019,1061,4,38,7,7,202110,1.6137368421050269,-15.733000000000175,75.31371504518847,-84.79783040935672,,,,
